검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,총류
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"158","한 번 읽은 책은 절대 잊지 않는다 :더 이상 시간을 낭비하지 않는 어른의 독서 ","허필우 지음","RHK(알에이치코리아)","2023","","9788925575605","03190","029.4","114",
"158","책 좀 빌려줄래? :세상의 모든 책덕후를 위한 카툰 에세이 ","그랜트 스나이더 지음 ;홍한결 옮김","윌북","2020","","9791155812846","03800","029.04","114",
"158","혼자 공부하는 자바스크립트 :1:1 과외하듯 배우는 프로그래밍 자습서 ","윤인성 지음","한빛미디어","2021","","9791162243671","94000","005.138","114",
"158","(실무에 바로 쓰는) 일잘러의 엑셀 입문 :데이터 분석, 함수 사용, 보고서 작성의 기초를 다지는 엑셀 가이드 ","후지이 나오야,구수영 옮김","Jpub(제이펍)","2023","","9791192987064","13000","005.53","114",
"162","개발자 상식 :개발자에겐 상식 비전공자에겐 고급지식 ","지은이: 박민경","로드북","2022","","9788997924974","93000","005","113",
"162","문과생, 데이터 사이언티스트 되다 :데이터를 비즈니스에 활용하고 싶은 이들을 위한 가장 쉬운 안내서 ","차현나 지음","길벗","2020","","9791165211530","03320","005.76","113",
"162","이것이 취업을 위한 백엔드 개발이다 with 자바 :취업과 이직을 결정하는 백엔드 과제 테스트+기술 면접 가이드 ","이준형 지음","한빛미디어","2024","","9791169211338","93000","005.138","113",
"162","친절한 SQL 튜닝 :개발자를 위한 SQL 튜닝 입문서 ","지은이: 조시형","디비안","2018","","9791196395704","93000","005.755","113",
"166","블렌더 3D :게임 캐릭터부터 메타버스 아이템까지! ","박범희 지음","BM성안당","2023","","9788931559392","13000","004.76","112",
"166","밑바닥부터 시작하는 딥러닝 :파이썬으로 직접 구현하며 배우는 순환 신경망과 자연어 처리","지은이: 사이토 고키 ;옮긴이: 개앞맵시","한빛미디어","2019","2","9791162241745","93000","004.73","112",
"166","갈대 속의 영원 :저항하고 꿈꾸고 연결하는 발명품, 책의 모험 ","지은이: 이레네 바예호 ;옮긴이: 이경민","반비","2023","","9791192107899","03900","010.9","112",
"166","챗봇 2025 :트렌드&활용백과 ","김덕진,서승완 지음","스마트북스","2024","","9791193674123","93000","004.73","112",
"170","(이토록 쉬운) 까망고니의 블렌더 트레이닝 :블렌더를 배우는 가장 완벽한 기초 ","지은이: 김수환","루비페이퍼","2023","","9791186710982","93000","004.76","111",
"171","본깨적 :인생의 차이를 만드는 독서법 ","박상배 지음","위즈덤하우스","2013","","9788959137602","13300","029.4","110",
"171","(된다!) 하루 만에 끝내는 챗GPT 활용법 :일반인을 위한 생성 AI 실무 입문서 ","프롬프트 크리에이터 지음","이지스퍼블리싱","2023","","9791163034773","13000","004.73","110",
"171","우아한 타입스크립트 with 리액트 :배달의민족 개발 사례로 살펴보는 우아한형제들의 타입스크립트와 리액트 활용법 ","지은이: 우아한형제들 웹프론트개발그룹,황윤서","한빛미디어","2023","","9791169211567","93000","005.138","110",
"171","챗GPT 101 :아이템 생성부터 자동화까지 비즈니스 활용 비법 101가지 ","최동녘 지음","유노콘텐츠그룹","2023","","9791192300566","03320","004.73","110",
"175","(Do it!) 첫 코딩 :보통 사람이 알아야 할 프로그래밍 기초 with 자바 ","정동균 지음","이지스퍼블리싱","2019","","9791163031185","13000","005.13","109",
"176","(처음 프로그래밍을 시작하는 입문자의 눈높이에 맞춘) 생활코딩! HTML+CSS+자바스크립트 :나의 첫 프로그래밍 교과서 learning school ","이고잉 지음","위키북스","2019","","9791158391331","93000","005.118","108",
"176","딱, 하루 배워서 블로그로 투잡하자! :나는 블로그로 투잡한다 ","류진이 지음","T.W.I.G(티더블유아이지)","2020","","9791196918002","13320","004.586","108",
"178","클린 아키텍처 :소프트웨어 구조와 설계의 원칙 ","로버트 C. 마틴 지음 ;송준이 옮김","인사이트","2019","","9788966262472","14000","004","107",
"179","윤성우의 열혈 C 프로그래밍 ","저자: 윤성우","오렌지미디어","2010","","9788996094050","13000","005.135","106",
"179","윤성우의 열혈 자료구조 :C언어를 이용한 자료구조 학습서 ","저자: 윤성우","오렌지미디어","2012","","9788996094067","13000","005.73","106",
"179","나는 도서관 사서입니다 ","홍은자 지음","들녘","2021","","9791159256431","14370","023.204","106",
"179","(Do it!) 자료구조와 함께 배우는 알고리즘 입문","지은이: 시바타 보요 ;옮긴이: 강민","이지스퍼블리싱","2020","","9791163031727","13000","005.1","106",
"179","출근하는 책들 :읽는 삶은 일하는 삶을 어떻게 구하나 ","지은이: 구채은","Pazit(파지트)","2023","","9791192381756","03810","029.04","106",
"179","진짜 쓰는 프리미어 프로 영상 편집 :유튜브 및 SNS 콘텐츠 제작을 위한 동영상 편집 실무 강의 ","조블리 지음","Jpub(제이펍)","2023","","9791192987170","13000","005.567","106",
"185","이펙티브 자바 ","조슈아 블로크 지음 ;개앞맵시 옮김","인사이트","2018","","9788966262281","93000","005.133","105",
"186","(엑셀마왕의) 엑셀 이럴 땐, 이렇게! =Excel, in this case, like this! ","엑셀마왕 지음","길벗","2024","","9791140708895","03000","005.53","104",
"187","모두의 알고리즘 =컴퓨팅 사고를 위한 기초 알고리즘 /Algorithms for everyone ","이승찬 지음","길벗","2017","","9791160501728","93560","005.1","103",
"188","가벼운 고백 :김영민 단문집 ","지은이: 김영민","김영사","2024","","9788934920892","03810","041","102",
"188","헤드퍼스트 디자인패턴 :14가지 GoF 필살 패턴! 유지 관리가 편리한 객체지향 소프트웨어를 만드는 법 ","에릭 프리먼,서환수 옮김","한빛미디어","2022","","9791162245262","93000","005.1","102",
"190","(그림으로 배우는) 서버 구조 ","니시무라 야스히로 저 ;김성훈 역","Youngjin.com(영진닷컴)","2020","","9788931463279","13000","004.5","101",
"190","(한 입 크기로 잘라 먹는) 리액트 :자바스크립트 기초부터 애플리케이션 배포까지 ","이정환 지음","인사이트","2023","","9788966263943","93500","005.118","101",
"190","편집 만세 :100%의 세계를 만드는 일 ","리베카 리 지음 ;한지원 옮김","윌북","2023","","9791155816387","03300","013.1","101",
"190","가장 쉬운 독학 노션 첫걸음 ","원정민 지음","동양북스","2023","","9791157689927","13000","005.58","101",
"190","(그림과 실습으로 배우는) 도커 & 쿠버네티스 :개념과 작동 원리가 쏙쏙 이해되는 완벽 입문서 ","오가사와라 시게타카 지음 ;심효섭 옮김","위키북스","2022","","9791158393038","93000","005.1","101",
"190","독서법이 잘못됐습니다 :한 권을 읽더라도 제대로 읽는 아웃풋 독서법 ","아바타로 지음 ;우다혜 옮김","필름(필름 출판사)","2022","","9791192403038","03020","029.4","101",
"196","그림으로 이해하는 알고리즘 :알고리즘과 자료 구조, 쉽고 재미있게 시작하자! ","이시다 모리테루,이동규 옮김","길벗","2024","","9791140709403","93000","005.1","100",
"196","당신이 몰랐던 이야기 :세계를 이해하기 위한 이야기 ","박준홍 지음","Booksgo(북스고)","2024","","9791167600707","03100","001.3","100",
"196","제리 카플란 생성형 AI는 어떤 미래를 만드는가 :최정상 인공지능 전문가의 15가지 미래 예측 ","제리 카플란 지음 ;정미진 옮김","한즈미디어","2024","","9791193712375","13320","004.73","100",
"199","(가장 쉬운 독학) 알고리즘 첫걸음 파이썬편 :코딩 테스트에 대비하는 25가지 기초 알고리즘과 최적화","마스이 도시카츠 지음 ;박광수 옮김","동양북스","2022","","9791157688050","93000","005.1","98",
"199","Git 교과서 =코드 이력, 하나도 놓치지 마라! /Git textbook ","이호진 지음","길벗","2020","","9791165210885","93000","005.13","98",
"199","운영체제 ","지은이: Abraham Silberschatz,옮긴이: 박민규","퍼스트 북","2020","","9791185475578","93560","005.43","98",
"202","에디톨로지 =창조는 편집이다 /Editology ","김정운 지음","북이십일","2014","","9788950967062","13180","001.3","97",
"202","코딩 자율학습 스프링 부트 3 자바 백엔드 개발 입문 =만들면서 배우는 친절한 백엔드 개발 자습서 /Introduction to Java backend development with spring boot 3 ","홍팍 지음","길벗","2023","","9791140705078","93000","005.118","97",
"202","(회사에서 바로 통하는) 엑셀 for starters :왕초보가 시작하는 엑셀 입문서 ","전미진 지음","한빛미디어","2020","","9791162242544","13000","005.53","97",
"202","생각을 넓혀주는 독서법 :브리태니커 편집장이 집필한 독서법의 바이블 ","모티머 J. 애들러,독고 앤 옮김","시간과공간사","2024","","9791190818254","03370","029.4","97",
"202","(진짜 쓰는) 일러스트레이터 ","우디 지음","Jpub(제이펍)","2023","","9791192469799","13000","005.565","97",
"202","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","1","9791197578410","74900","001","97",
"208","1만권 독서법 :인생은 책을 얼마나 읽었느냐에 따라 달라진다 ","인나미 아쓰시 지음 ;장은주 옮김","위즈덤하우스","2017","","9788960863149","03320","029.4","96",
"208","내 코드가 그렇게 이상한가요? :좋은 코드/나쁜 코드로 배우는 설계 입문 ","센바 다이야 지음 ;윤인성 옮김","인사이트","2023","","9788966263998","93000","005.133","96",
"208","(그림과 작동 원리로 쉽게 이해하는) AWS 구조와 서비스 :AWS의 전체 구조와 기술이 한눈에 들어오는 아마존 웹 서비스 핵심 가이드 ","우에노 후미아키,김민호 옮김","위키북스","2023","","9791158393977","93000","004.588","96",
"208","리액트를 다루는 기술 =실무에서 알아야 할 기술은 따로 있다! /The art of React ","김민준 지음","길벗","2019","","9791160508796","93000","005.118","96",
"212","장면들 =손석희의 저널리즘 에세이 /The scenes ","지은이: 손석희","창비","2021","","9788936478902","03300","070.404","95",
"212","일잘러의 비밀, 구글 스프레드시트 제대로 파헤치기 :구글 스프레드시트로 엑셀 밟고 칼퇴하자 ","강남석 지음","한빛미디어","2021","","9791162244166","93000","005.53","95",
"212","(Do it!) 쉽게 배우는 R 데이터 분석 =Do it! R for data analysis ","김영우 지음","이지스퍼블리싱","2017","","9791187370949","13000","005.11","95",
"212","오독의 즐거움 :생각의 급소를 찌르는 다르게 읽는 힘 ","남궁민 지음","어바웃어북","2023","","9791192229270","03320","029.1","95",
"216","초서抄書 독서법 :읽고 가려 뽑아 내 글로 정리하는 힘 ","김병완 지음","청림출판","2019","","9788935212729","03320","029.4","94",
"216","(지적인 현대인을 위한) 지식 편의점","이시한 지음","흐름출판","2020","","9788965963851","03100","001","94",
"216","사용자를 사로잡는 UX/UI 실전가이드 =시장에서 살아남는 화면 설계와 스마트한 데이터 활용법, 현실적인 브랜딩과 디자인 윤리까지 /UX/UI_design practical_guide that take_user_by_storm ","김성연 지음","루비페이퍼","2022","","9791186710753","93000","004.78","94",
"216","자료구조와 함께 배우는 알고리즘 입문 :엄선된 225개의 실습 예제와 105개의 연습 문제!","Bohyoh Shibata 지음 ;강민 옮김","이지스 퍼블리싱","2017","","9791188612130","13000","005.1","94",
"216","챗GPT :2023 준비된 자에게 찾아온 빅찬스 ","반병현 지음","생능출판사","2023","","9791192932088","13320","004.73","94",
"221","(그림으로 배우는) 네트워크 원리 ","Gene 저 ;김성훈 역","Youngjin.com(영진닷컴)","2020","","9788931461848","13000","004.5","93",
"221","스크리브너 무작정 따라하기 :작가를 위한 단 하나의 프로그램 ","최은광 지음","길벗","2023","","9791140704309","13800","005.51","93",
"221","데이터로 말해요! :데이터 중심의 사고·기획·보고의 기술 ","김철수 지음","위키북스","2023","","9791158393960","13000","005.76","93",
"221","악령이 출몰하는 세상 :과학, 어둠 속의 촛불 ","지은이: 칼 세이건 ;옮긴이: 이상헌","사이언스북스","2022","","9791192107226","","001.4","93",
"225","독서 천재가 된 홍대리 :운명을 바꾸는 책 읽기 프로젝트 ","이지성,정회일 지음","다산북스","2012","","9788963706320","03320","029","92",
"225","(한 권으로 그리는) 컴퓨터과학 로드맵 :알고리즘, 데이터 구조, 데이터베이스, 컴퓨터 구조, 프로그래밍 원리 ","블라드스톤 페헤이라 필루 지음 ;박연오 옮김","인사이트","2018","","9788966262199","13000","004","92",
"225","(이득우의) 게임 수학 :39가지 예제로 배운다! 메타버스를 구성하는 게임 수학의 모든 것 ","지은이: 이득우","책만","2022","","9791189909376","93000","005.11","92",
"225","사서의 일 :작은도서관의 광활한 우주를 탐험하고 싶은 당신을 위한 안내서 ","양지윤 지음","책과이음","2021","","9791190365147","03810","023.204","92",
"229","(그림으로 배우는) 웹 구조 =Web technology ","니시무라 야스히로 저 ;유세라 역","Youngjin.com(영진닷컴)","2022","","9788931466591","93000","005.118","91",
"229","도커 교과서 ","엘튼 스톤맨 지음 ;심효섭 옮김","길벗","2022","","9791140700943","93000","005.1","91",
"229","(Do it!) 정직하게 코딩하며 배우는 딥러닝 입문 ","박해선 지음","이지스퍼블리싱","2019","","9791163031093","13000","004.73","91",
"229","토요미스테리 =Saturday mystery ","디바제시카 지음 ;한재홍 일러스트","너와숲","2023","","9791192509327","03810","001.442","91",
"233","지금 시작하는 인문학 :우리 시대가 알아야 할 최소한의 인문 지식 ","주현성 지음","더좋은책","2012","","9788998015015","13100","001.3","90",
"234","서평 쓰는 법 :독서의 완성 ","이원석 지음","유유","2016","","9791185152578","04020","029.1","89",
"234","제가 쓰는 챗GPT는 당신이 쓰는 챗GPT와 전혀 다릅니다 :당신만 모르는 챗GPT 상위 1% 활용법 ","허민 지음","Re:commend(리코멘드)","2024","","9791198364272","13000","004.73","89",
